Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,5.86,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2764,"Marine Fish, Other",2016,2016,1000 t,73.17,I,Imputed value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2016,2016,kg/cap,8.48,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2016,2016,g/cap/d,2.26,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2764,"Marine Fish, Other",2022,2022,1000 t,81.74,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,8.79,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,2.35,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2765,Crustaceans,2016,2016,1000 t,43.15,I,Imputed value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2016,2016,kg/cap,5.05,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2016,2016,g/cap/d,1.7,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2765,Crustaceans,2022,2022,1000 t,54.49,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,3.74,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,1.27,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2766,Cephalopods,2016,2016,1000 t,35.19,I,Imputed value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2016,2016,kg/cap,2.49,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2016,2016,g/cap/d,0.91,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2766,Cephalopods,2022,2022,1000 t,44.41,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,2.24,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,0.81,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2767,"Molluscs, Other",2016,2016,1000 t,52.55,I,Imputed value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2016,2016,kg/cap,1.5,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2016,2016,g/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2767,"Molluscs, Other",2022,2022,1000 t,47.6,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2022,2022,kg/cap,1.71,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2022,2022,g/cap/d,0.13,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2769,"Aquatic Animals, Others",2016,2016,1000 t,6.43,I,Imputed value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2016,2016,kg/cap,0.29,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2769,"Aquatic Animals, Others",2022,2022,1000 t,26.17,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2022,2022,kg/cap,0.51,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2022,2022,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2775,Aquatic Plants,2016,2016,1000 t,1.83,I,Imputed value,
FBS,Food Balances (2010-),458,Malaysia,5611,Import quantity,S2775,Aquatic Plants,2022,2022,1000 t,1.37,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2731,Bovine Meat,2016,2016,1000 t,5,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2016,2016,kg/cap,8.65,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2016,2016,g/cap/d,3.36,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2731,Bovine Meat,2022,2022,1000 t,11,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2022,2022,kg/cap,13.83,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2022,2022,g/cap/d,5.22,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2732,Mutton & Goat Meat,2016,2016,1000 t,2,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2016,2016,kg/cap,3.04,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2016,2016,g/cap/d,1.35,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2732,Mutton & Goat Meat,2022,2022,1000 t,1,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2022,2022,kg/cap,1.77,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2022,2022,g/cap/d,0.79,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2733,Pigmeat,2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2016,2016,kg/cap,0.92,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2016,2016,g/cap/d,0.36,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2733,Pigmeat,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2022,2022,kg/cap,0.83,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2022,2022,g/cap/d,0.32,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2734,Poultry Meat,2016,2016,1000 t,12,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2016,2016,kg/cap,16.6,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2016,2016,g/cap/d,7.53,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2734,Poultry Meat,2022,2022,1000 t,18,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2022,2022,kg/cap,21.8,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2022,2022,g/cap/d,9.89,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2735,"Meat, Other",2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2016,2016,kg/cap,0.23,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2016,2016,g/cap/d,0.29,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2735,"Meat, Other",2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2022,2022,kg/cap,0.7,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2022,2022,g/cap/d,0.42,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2736,"Offals, Edible",2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2016,2016,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2736,"Offals, Edible",2016,2016,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2736,"Offals, Edible",2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2022,2022,kg/cap,0.17,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2736,"Offals, Edible",2022,2022,g/cap/d,0.07,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2740,"Butter, Ghee",2016,2016,1000 t,2,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2016,2016,kg/cap,3.17,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2016,2016,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2740,"Butter, Ghee",2022,2022,1000 t,1,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2022,2022,kg/cap,1.88,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2022,2022,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2743,Cream,2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2743,Cream,2016,2016,kg/cap,0.45,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2743,Cream,2016,2016,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2743,Cream,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2743,Cream,2022,2022,kg/cap,0.57,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2743,Cream,2022,2022,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2737,"Fats, Animals, Raw",2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2016,2016,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2737,"Fats, Animals, Raw",2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2022,2022,kg/cap,0.15,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2782,"Fish, Liver Oil",2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2782,"Fish, Liver Oil",2022,2022,1000 t,0.01,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2744,Eggs,2016,2016,1000 t,10,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2016,2016,kg/cap,15.11,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2744,Eggs,2016,2016,g/cap/d,4.56,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2744,Eggs,2022,2022,1000 t,14,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2022,2022,kg/cap,20.71,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2744,Eggs,2022,2022,g/cap/d,6.43,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2848,Milk - Excluding Butter,2016,2016,1000 t,79,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2016,2016,kg/cap,108.17,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2016,2016,g/cap/d,9.55,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2848,Milk - Excluding Butter,2022,2022,1000 t,103,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2022,2022,kg/cap,117.35,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2022,2022,g/cap/d,8.03,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2761,Freshwater Fish,2016,2016,1000 t,0.29,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2016,2016,kg/cap,0.65,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2016,2016,g/cap/d,0.16,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2761,Freshwater Fish,2022,2022,1000 t,0.82,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2022,2022,kg/cap,1.57,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2022,2022,g/cap/d,0.35,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2762,Demersal Fish,2016,2016,1000 t,0.18,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2016,2016,kg/cap,0.4,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2016,2016,g/cap/d,0.07,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2762,Demersal Fish,2022,2022,1000 t,0.29,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2022,2022,kg/cap,0.6,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2022,2022,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2763,Pelagic Fish,2016,2016,1000 t,2.9,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2016,2016,kg/cap,124.76,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2016,2016,g/cap/d,40.74,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2763,Pelagic Fish,2022,2022,1000 t,1.64,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2022,2022,kg/cap,69.63,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,22.42,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2764,"Marine Fish, Other",2016,2016,1000 t,0.38,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2016,2016,kg/cap,2.78,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2016,2016,g/cap/d,0.8,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2764,"Marine Fish, Other",2022,2022,1000 t,0.48,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,1.33,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,0.37,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2765,Crustaceans,2016,2016,1000 t,1.44,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2016,2016,kg/cap,3.17,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2016,2016,g/cap/d,0.68,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2765,Crustaceans,2022,2022,1000 t,2.14,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,4.09,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0.96,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2766,Cephalopods,2016,2016,1000 t,0.46,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2016,2016,kg/cap,1,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2016,2016,g/cap/d,0.41,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2766,Cephalopods,2022,2022,1000 t,0.46,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,0.88,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,0.37,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2767,"Molluscs, Other",2016,2016,1000 t,0.57,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2016,2016,kg/cap,1.25,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2016,2016,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2767,"Molluscs, Other",2022,2022,1000 t,0.97,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2022,2022,kg/cap,1.84,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2022,2022,g/cap/d,0.14,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,5611,Import quantity,S2769,"Aquatic Animals, Others",2016,2016,1000 t,0.01,I,Imputed value,
FBS,Food Balances (2010-),462,Maldives,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2016,2016,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),462,Maldives,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0,E,Estimated value,
